trip_id,pickup_location,drop_location,pickup_date,pickup_time,pickup_hour,time_of_day,weekday,is_weekend,season,passenger_count,trip_distance_km,traffic_level,actual_eta_minutes,average_speed,surge_multiplier
id1390804,West Village,Upper West Side,07-04-2016,10:20,10,Morning,Thursday,0,Spring,1,1.78,Medium,16.1,6.6,1.3
id0112920,South Slope,Crown Heights,20-04-2016,06:39,6,Morning,Wednesday,0,Spring,1,1.96,Low,4.1,28.7,1
id1075340,Kensington,Fort Greene,14-02-2016,00:54,0,Night,Sunday,1,Winter,1,1.88,Low,4.9,23,1
id3392273,South Slope,Harlem,17-05-2016,20:44,20,Evening,Tuesday,0,Spring,1,1.3,Medium,3.5,22.3,1.3
id0568430,Fort Greene,Clinton Hill,30-06-2016,17:37,17,Afternoon,Thursday,0,Summer,1,1.71,High,7.3,14.1,1.8
id0433889,Kensington,Fort Greene,19-02-2016,19:57,19,Evening,Friday,0,Winter,1,1.05,High,7.4,8.5,1.8
id2055256,Midwood,Fort Hamilton,25-03-2016,08:15,8,Morning,Friday,0,Spring,1,1.62,High,9.6,10.1,1.8
id1656541,Sheepshead Bay,Flatbush,02-04-2016,06:22,6,Morning,Saturday,1,Spring,1,5.11,Low,10.8,28.4,1
id1254605,Inwood,Bedford-Stuyvesant,25-05-2016,17:42,17,Afternoon,Wednesday,0,Spring,6,0.8,High,7,6.9,1.8
id2393020,Flatbush,Inwood,12-01-2016,23:31,23,Evening,Tuesday,0,Winter,2,1.37,Low,6.9,11.9,1
id3281845,West Village,Upper West Side,14-01-2016,10:35,10,Morning,Thursday,0,Winter,1,2.08,Medium,9.2,13.6,1.3
id0316916,"Bay Terrace, Staten Island",Gravesend,06-04-2016,09:19,9,Morning,Wednesday,0,Spring,1,11.55,High,32.1,21.6,1.8
id2090983,Clinton Hill,East Harlem,02-01-2016,08:16,8,Morning,Saturday,1,Winter,1,2.91,High,8.5,20.5,1.8
id3703686,East Harlem,Crown Heights,25-04-2016,00:58,0,Night,Monday,0,Spring,1,4.42,Low,15.4,17.2,1
id3221607,Bedford-Stuyvesant,Kensington,07-02-2016,01:25,1,Night,Sunday,1,Winter,5,9.12,Low,14.4,38,1
id2972636,Upper West Side,Fort Greene,29-02-2016,18:38,18,Evening,Monday,0,Winter,2,2.77,High,9.4,17.7,1.8
id2814404,Tottenville,Woodrow,13-06-2016,14:18,14,Afternoon,Monday,0,Summer,2,23.5,Low,35.5,39.7,1
id0060512,Fort Greene,Fort Greene,17-03-2016,13:43,13,Afternoon,Thursday,0,Spring,1,3.08,Low,22.3,8.3,1
id0371946,Bensonhurst,Rockaway Beach,30-04-2016,12:40,12,Afternoon,Saturday,1,Spring,4,1.31,Low,5,15.7,1
id2638263,Midtown,Harlem,29-06-2016,09:59,9,Morning,Wednesday,0,Summer,1,2.56,High,9.9,15.5,1.8
id0931188,Hell's Kitchen,Bedford-Stuyvesant,25-03-2016,12:48,12,Afternoon,Friday,0,Spring,2,1.06,Low,4.5,14.1,1
id3678611,Harlem,Bedford-Stuyvesant,02-03-2016,18:48,18,Evening,Wednesday,0,Spring,1,1.52,High,6,15.2,1.8
id0593447,Bedford-Stuyvesant,Murray Hill,01-05-2016,10:32,10,Morning,Sunday,1,Spring,1,2.32,Medium,11.3,12.3,1.3
id0220931,Harlem,Upper West Side,04-05-2016,13:31,13,Afternoon,Wednesday,0,Spring,1,1.06,Low,9.8,6.5,1
id0151642,Inwood,Bedford-Stuyvesant,16-05-2016,09:16,9,Morning,Monday,0,Spring,1,1.73,High,7,14.8,1.8
id3078785,Murray Hill,Chinatown,11-05-2016,13:37,13,Afternoon,Wednesday,0,Spring,2,0.96,Low,3.7,15.6,1
id1377960,Borough Park,Sheepshead Bay,23-05-2016,10:35,10,Morning,Monday,0,Spring,1,2.86,Medium,30.3,5.7,1.3
id2317916,South Slope,Upper East Side,27-02-2016,02:02,2,Night,Saturday,1,Winter,1,3.83,Low,12.8,18,1
id0518009,Bedford-Stuyvesant,Upper West Side,22-01-2016,20:23,20,Evening,Friday,0,Winter,1,1.1,Medium,5.8,11.4,1.3
id1650615,Midtown,Crown Heights,16-04-2016,17:39,17,Afternoon,Saturday,1,Spring,2,3.37,High,15.2,13.3,1.8
id0958106,East Harlem,Hell's Kitchen,13-02-2016,14:08,14,Afternoon,Saturday,1,Winter,1,0.86,Low,10.6,4.9,1
id0607133,Midtown,East Harlem,04-04-2016,11:36,11,Morning,Monday,0,Spring,6,3.73,Low,18.8,11.9,1
id2089290,Williamsburg,Upper West Side,09-01-2016,13:24,13,Afternoon,Saturday,1,Winter,1,2.71,Low,13.4,12.1,1
id0938642,East Harlem,East Harlem,14-06-2016,12:48,12,Afternoon,Tuesday,0,Summer,2,0.88,Low,8.7,6.1,1
id0412781,Murray Hill,Harlem,29-06-2016,06:25,6,Morning,Wednesday,0,Summer,1,2.4,Low,10.7,13.5,1
id0047371,Harlem,West Village,08-04-2016,23:32,23,Evening,Friday,0,Spring,1,7.07,Low,22.4,18.9,1
id3882470,South Slope,Kensington,19-01-2016,06:44,6,Morning,Tuesday,0,Winter,1,2.2,Low,13.7,9.6,1
id1536710,East Harlem,West Village,24-06-2016,19:03,19,Evening,Friday,0,Summer,1,5.45,High,27.8,11.8,1.8
id0090788,South Slope,Crown Heights,10-04-2016,09:40,9,Morning,Sunday,1,Spring,1,0.97,High,3.2,18.2,1.8
id3834730,East Harlem,Upper West Side,28-01-2016,10:20,10,Morning,Thursday,0,Winter,1,7.15,Medium,42.6,10.1,1.3
id1959440,Chinatown,Kensington,14-06-2016,17:26,17,Afternoon,Tuesday,0,Summer,1,1.6,High,14.6,6.6,1.8
id1423336,Hell's Kitchen,East Harlem,03-04-2016,11:31,11,Morning,Sunday,1,Spring,1,1.14,Low,3.3,20.7,1
id0153779,Gravesend,Midwood,02-01-2016,11:50,11,Morning,Saturday,1,Winter,1,2.31,Low,6.2,22.4,1
id0184348,East Harlem,Fort Greene,22-01-2016,20:09,20,Evening,Friday,0,Winter,1,5.48,Medium,16.5,19.9,1.3
id2159710,Edgemere,Rockaway Beach,22-01-2016,17:59,17,Afternoon,Friday,0,Winter,1,1.22,High,3.1,23.6,1.8
id3071912,Bensonhurst,Bensonhurst,26-03-2016,15:50,15,Afternoon,Saturday,1,Spring,2,1.92,Low,7.6,15.2,1
id0035867,Bedford-Stuyvesant,Fort Greene,11-04-2016,07:58,7,Morning,Monday,0,Spring,1,1.63,Medium,8.2,11.9,1.3
id3158932,Park Slope,Harlem,12-03-2016,04:13,4,Night,Saturday,1,Spring,2,14.81,Low,15.9,55.9,1
id0466100,Midtown,Midtown,22-04-2016,20:53,20,Evening,Friday,0,Spring,1,1.48,Medium,6.5,13.7,1.3
id3167590,Park Slope,Hell's Kitchen,07-01-2016,23:05,23,Evening,Thursday,0,Winter,2,4.42,Low,10.5,25.3,1
id3617210,Harlem,Fort Greene,15-03-2016,17:51,17,Afternoon,Tuesday,0,Spring,1,1.58,High,1406.5,0.1,1.8
id1642836,Arrochar,Midwood,15-04-2016,17:24,17,Afternoon,Friday,0,Spring,1,3.1,High,22.6,8.2,1.8
id2308894,East Harlem,Murray Hill,17-03-2016,23:07,23,Evening,Thursday,0,Spring,3,2.59,Low,8.4,18.5,1
id0222174,Upper West Side,Bedford-Stuyvesant,01-04-2016,11:32,11,Morning,Friday,0,Spring,3,15.07,Low,41.7,21.7,1
id3357785,Greenpoint,Harlem,08-04-2016,18:14,18,Evening,Friday,0,Spring,1,4.89,High,21,14,1.8
id1078997,Park Slope,Williamsburg,19-05-2016,22:54,22,Evening,Thursday,0,Spring,5,6.5,Low,29.1,13.4,1
id2180603,Hell's Kitchen,East Harlem,05-02-2016,13:58,13,Afternoon,Friday,0,Winter,3,0.63,Low,6.6,5.7,1
id0632434,South Slope,East Harlem,09-01-2016,11:55,11,Morning,Saturday,1,Winter,1,1.84,Low,5,22.1,1
id0561441,Bedford-Stuyvesant,Hell's Kitchen,14-04-2016,02:03,2,Night,Thursday,0,Spring,4,0.86,Low,4.2,12.3,1
id0073002,Bedford-Stuyvesant,Kensington,25-05-2016,20:34,20,Evening,Wednesday,0,Spring,3,3.46,Medium,8.9,23.3,1.3
id0312319,Kensington,Kensington,17-06-2016,19:01,19,Evening,Friday,0,Summer,1,0,High,3.5,0,1.8
id2551387,Fort Greene,East Harlem,13-04-2016,00:21,0,Night,Wednesday,0,Spring,1,3.22,Low,7.1,27.2,1
id2598029,Bedford-Stuyvesant,East Harlem,03-06-2016,19:04,19,Evening,Friday,0,Summer,1,5.67,High,23.7,14.4,1.8
id0928604,Harlem,South Slope,27-02-2016,10:52,10,Morning,Saturday,1,Winter,1,1.65,Medium,6.7,14.8,1.3
id2936840,Harlem,Fort Greene,30-04-2016,08:14,8,Morning,Saturday,1,Spring,1,1.42,High,6.3,13.5,1.8
id2529926,Windsor Terrace,Hell's Kitchen,22-02-2016,06:46,6,Morning,Monday,0,Winter,3,0.7,Low,1.2,35,1
id1281353,West Village,Upper West Side,12-01-2016,21:46,21,Evening,Tuesday,0,Winter,1,2.63,Low,8.3,19,1
id0685452,Upper West Side,Park Slope,16-01-2016,18:18,18,Evening,Saturday,1,Winter,2,2.54,High,6.4,23.8,1.8
id3430071,Park Slope,Clinton Hill,07-03-2016,19:59,19,Evening,Monday,0,Spring,1,0.67,High,5.1,7.9,1.8
id1729686,Greenpoint,Chelsea,29-02-2016,00:11,0,Night,Monday,0,Winter,1,4.4,Low,17,15.5,1
id3347892,Kensington,Bedford-Stuyvesant,29-06-2016,17:49,17,Afternoon,Wednesday,0,Summer,1,1.96,High,15.2,7.7,1.8
id1066947,West Village,East Harlem,18-04-2016,14:07,14,Afternoon,Monday,0,Spring,2,1.12,Low,10.6,6.3,1
id0905405,Kensington,Park Slope,17-04-2016,13:50,13,Afternoon,Sunday,1,Spring,2,2.05,Low,13.3,9.2,1
id0942827,Park Slope,Harlem,16-01-2016,23:31,23,Evening,Saturday,1,Winter,1,1.13,Low,6.8,10,1
id1143761,Windsor Terrace,South Slope,21-06-2016,21:38,21,Evening,Tuesday,0,Summer,1,2.93,Low,12.1,14.5,1
id0729761,Upper West Side,East Harlem,22-01-2016,13:42,13,Afternoon,Friday,0,Winter,1,0.47,Low,1.7,16.6,1
id1811517,Upper West Side,Fort Greene,28-02-2016,18:46,18,Evening,Sunday,1,Winter,1,2.67,High,8,20,1.8
id2390403,Bensonhurst,Bensonhurst,15-05-2016,00:01,0,Night,Sunday,1,Spring,4,2.14,Low,8.5,15.1,1
id3576039,Chinatown,Chinatown,19-02-2016,12:21,12,Afternoon,Friday,0,Winter,1,0,Low,2.8,0,1
id2177858,Harlem,Upper West Side,17-06-2016,00:09,0,Night,Friday,0,Summer,2,5.6,Low,19.8,17,1
id0497796,East Harlem,Harlem,30-05-2016,16:57,16,Afternoon,Monday,0,Spring,1,2.09,Medium,4,31.4,1.3
id1331811,Bedford-Stuyvesant,Clinton Hill,15-05-2016,12:55,12,Afternoon,Sunday,1,Spring,2,2.36,Low,10.9,13,1
id3040072,Chinatown,Bedford-Stuyvesant,08-05-2016,00:47,0,Night,Sunday,1,Spring,1,7.11,Low,22.5,19,1
id2611582,Crown Heights,Inwood,11-04-2016,23:48,23,Evening,Monday,0,Spring,1,3.62,Low,16.3,13.3,1
id0332769,Hell's Kitchen,Bedford-Stuyvesant,19-03-2016,03:42,3,Night,Saturday,1,Spring,1,6.04,Low,15.1,24,1
id0422205,Arverne,Arverne,08-02-2016,08:44,8,Morning,Monday,0,Winter,1,3.32,High,7.2,27.7,1.8
id2719964,Bedford-Stuyvesant,East Village,11-04-2016,21:23,21,Evening,Monday,0,Spring,5,1.41,Low,8.7,9.7,1
id3461855,South Slope,South Slope,19-03-2016,15:42,15,Afternoon,Saturday,1,Spring,1,2.45,Low,17.4,8.4,1
id0868717,Upper West Side,Hell's Kitchen,20-02-2016,10:06,10,Morning,Saturday,1,Winter,1,0.77,Medium,2.8,16.5,1.3
id0872443,Concord,Arverne,20-06-2016,19:01,19,Evening,Monday,0,Summer,6,1.05,High,2.6,24.2,1.8
id1600361,Midwood,Bayswater,02-06-2016,13:35,13,Afternoon,Thursday,0,Summer,1,2.77,Low,16,10.4,1
id2512866,Harlem,Hell's Kitchen,05-04-2016,07:49,7,Morning,Tuesday,0,Spring,1,1.3,Medium,5.3,14.7,1.3
id1656291,Clinton Hill,Harlem,28-02-2016,15:25,15,Afternoon,Sunday,1,Winter,1,0.68,Low,2.8,14.6,1
id3058263,Far Rockaway,"Bay Terrace, Staten Island",10-05-2016,10:01,10,Morning,Tuesday,0,Spring,1,12.65,Medium,41.5,18.3,1.3
id1425055,Upper West Side,Kensington,26-06-2016,05:50,5,Night,Sunday,1,Summer,5,12.03,Low,14.3,50.5,1
id3449676,Kensington,Bedford-Stuyvesant,26-03-2016,11:15,11,Morning,Saturday,1,Spring,1,2.48,Low,15.7,9.5,1
id3183913,Harlem,Harlem,13-05-2016,15:06,15,Afternoon,Friday,0,Spring,1,2.96,Low,22.8,7.8,1
id3650432,Borough Park,Bull's Head,01-04-2016,11:19,11,Morning,Friday,0,Spring,1,1.06,Low,4.2,15.1,1
id2169826,Upper West Side,Inwood,19-04-2016,10:24,10,Morning,Tuesday,0,Spring,6,0.73,Medium,10.3,4.3,1.3
id0722825,Bedford-Stuyvesant,Clinton Hill,01-05-2016,14:11,14,Afternoon,Sunday,1,Spring,1,1.81,Low,6.9,15.7,1
id0950232,Clinton Hill,South Slope,01-04-2016,15:27,15,Afternoon,Friday,0,Spring,1,1.79,Low,7.6,14.1,1
id1406586,Upper West Side,South Slope,12-06-2016,06:45,6,Morning,Sunday,1,Summer,1,1.99,Low,3.8,31.4,1
id1999683,Upper West Side,Bedford-Stuyvesant,26-02-2016,16:11,16,Afternoon,Friday,0,Winter,1,4.21,Medium,23.6,10.7,1.3
id1828248,Williamsburg,Crown Heights,18-06-2016,02:51,2,Night,Saturday,1,Summer,1,0.72,Low,1,43.2,1
id1339103,Clinton Hill,Midtown,27-01-2016,19:37,19,Evening,Wednesday,0,Winter,5,1.49,High,8.6,10.4,1.8
id1680717,Hell's Kitchen,Upper West Side,06-02-2016,16:41,16,Afternoon,Saturday,1,Winter,1,3.4,Medium,12.4,16.5,1.3
id1989625,Harlem,Hell's Kitchen,02-05-2016,22:30,22,Evening,Monday,0,Spring,2,2.29,Low,8.6,16,1
id0980565,Hell's Kitchen,Upper West Side,16-05-2016,22:58,22,Evening,Monday,0,Spring,1,3.85,Low,12.1,19.1,1
id0437910,Bedford-Stuyvesant,Upper West Side,03-02-2016,23:14,23,Evening,Wednesday,0,Winter,1,1.75,Low,4.2,25,1
id0089780,Fort Greene,Hell's Kitchen,09-01-2016,19:16,19,Evening,Saturday,1,Winter,2,1.36,High,6.2,13.2,1.8
id2428327,Harlem,Clinton Hill,02-05-2016,09:27,9,Morning,Monday,0,Spring,1,3.42,High,10,20.5,1.8
id1607185,Inwood,Harlem,20-03-2016,18:20,18,Evening,Sunday,1,Spring,5,1.28,High,3.2,24,1.8
id0571749,Bedford-Stuyvesant,Inwood,04-06-2016,23:15,23,Evening,Saturday,1,Summer,1,1.35,Low,5.9,13.7,1
id3748936,Harlem,Harlem,10-01-2016,11:50,11,Morning,Sunday,1,Winter,1,1.79,Low,9.1,11.8,1
id0517660,Bedford-Stuyvesant,Upper West Side,10-03-2016,07:35,7,Morning,Thursday,0,Spring,1,2.81,Medium,11.2,15.1,1.3
id2748596,Kensington,Flatbush,27-05-2016,18:06,18,Evening,Friday,0,Spring,1,3.72,High,16.2,13.8,1.8
id3885998,Williamsburg,Upper West Side,30-01-2016,01:54,1,Night,Saturday,1,Winter,2,11.31,Low,30.9,22,1
id3381530,South Slope,Bedford-Stuyvesant,30-06-2016,16:45,16,Afternoon,Thursday,0,Summer,1,0.71,Medium,1.6,26.6,1.3
id3126075,Harlem,East Harlem,15-06-2016,11:43,11,Morning,Wednesday,0,Summer,2,2.03,Low,27.1,4.5,1
id0301478,Upper West Side,Fort Greene,09-02-2016,15:15,15,Afternoon,Tuesday,0,Winter,1,4.77,Low,22.6,12.7,1
id0179840,East Village,Bedford-Stuyvesant,06-03-2016,01:30,1,Night,Sunday,1,Spring,5,1.74,Low,6.5,16.1,1
id2746629,Chinatown,Upper West Side,03-06-2016,19:58,19,Evening,Friday,0,Summer,1,4.1,High,14.2,17.3,1.8
id3230239,Upper West Side,Upper West Side,14-04-2016,23:49,23,Evening,Thursday,0,Spring,1,6.88,Low,24.3,17,1
id2330109,Harlem,Kensington,07-03-2016,18:48,18,Evening,Monday,0,Spring,6,1.15,High,5.6,12.3,1.8
id2889160,East Harlem,Williamsburg,07-05-2016,19:36,19,Evening,Saturday,1,Spring,1,1.97,High,8.6,13.7,1.8
id1535597,Upper West Side,Chinatown,05-03-2016,10:39,10,Morning,Saturday,1,Spring,1,1.69,Medium,6,16.9,1.3
id3375309,West Village,East Harlem,31-03-2016,09:03,9,Morning,Thursday,0,Spring,1,1.01,High,5.5,11,1.8
id3842409,Upper West Side,Williamsburg,15-06-2016,22:19,22,Evening,Wednesday,0,Summer,1,1.73,Low,4.2,24.7,1
id3957326,Concord,Rosebank,21-02-2016,11:56,11,Morning,Sunday,1,Winter,2,3.62,Low,22.6,9.6,1
id1497149,Williamsburg,Fort Greene,10-01-2016,00:11,0,Night,Sunday,1,Winter,1,2.33,Low,8.8,15.9,1
id2858240,Bedford-Stuyvesant,Clinton Hill,04-01-2016,17:52,17,Afternoon,Monday,0,Winter,1,1.38,High,3.7,22.4,1.8
id3077752,Hell's Kitchen,Bedford-Stuyvesant,29-06-2016,10:20,10,Morning,Wednesday,0,Summer,1,3.62,Medium,21.4,10.1,1.3
id1535226,Upper West Side,Murray Hill,01-06-2016,06:40,6,Morning,Wednesday,0,Summer,1,0.47,Low,6.2,4.5,1
id2364080,Inwood,East Harlem,08-06-2016,11:18,11,Morning,Wednesday,0,Summer,1,1.87,Low,11.7,9.6,1
id2662385,East Harlem,Bedford-Stuyvesant,12-05-2016,07:36,7,Morning,Thursday,0,Spring,5,3.95,Medium,15.8,15,1.3
id0673293,Hell's Kitchen,Upper West Side,25-02-2016,13:34,13,Afternoon,Thursday,0,Winter,1,3.18,Low,13,14.7,1
id0571954,Upper West Side,East Harlem,20-04-2016,17:44,17,Afternoon,Wednesday,0,Spring,1,0.96,High,4.7,12.3,1.8
id0034996,Kensington,West Village,14-04-2016,15:36,15,Afternoon,Thursday,0,Spring,1,2.77,Low,16,10.4,1
id1790563,Harlem,East Harlem,15-04-2016,14:54,14,Afternoon,Friday,0,Spring,1,3.36,Low,17.4,11.6,1
id2222505,Hell's Kitchen,Upper West Side,04-01-2016,12:54,12,Afternoon,Monday,0,Winter,1,2.37,Low,11.2,12.7,1
id2020796,Harlem,Greenpoint,06-06-2016,19:07,19,Evening,Monday,0,Summer,1,4.03,High,25.6,9.4,1.8
id0617803,East Harlem,West Village,26-03-2016,22:52,22,Evening,Saturday,1,Spring,1,10.23,Low,29.8,20.6,1
id3840490,Kensington,Murray Hill,20-04-2016,20:51,20,Evening,Wednesday,0,Spring,6,4.59,Medium,16.4,16.8,1.3
id3046732,Park Slope,Bedford-Stuyvesant,02-03-2016,19:44,19,Evening,Wednesday,0,Spring,1,1.64,High,5.9,16.7,1.8
id3054145,Upper West Side,Bedford-Stuyvesant,06-03-2016,13:48,13,Afternoon,Sunday,1,Spring,1,0.52,Low,2.9,10.8,1
id3934657,Harlem,Hell's Kitchen,25-05-2016,18:32,18,Evening,Wednesday,0,Spring,3,6,High,24.1,14.9,1.8
id2878629,Harlem,Upper West Side,11-02-2016,07:08,7,Morning,Thursday,0,Winter,1,2.42,Medium,6.4,22.7,1.3
id0817502,Far Rockaway,East Flatbush,05-03-2016,11:58,11,Morning,Saturday,1,Spring,6,6.3,Low,17.9,21.1,1
id3821214,South Slope,Williamsburg,20-05-2016,01:26,1,Night,Friday,0,Spring,1,5.34,Low,18,17.8,1
id1814938,East Harlem,Harlem,13-03-2016,14:47,14,Afternoon,Sunday,1,Spring,1,7.23,Low,12.2,35.6,1
id3637963,Murray Hill,Williamsburg,08-04-2016,14:31,14,Afternoon,Friday,0,Spring,5,0.75,Low,4.5,10,1
id3821229,West Village,Bedford-Stuyvesant,22-06-2016,11:00,11,Morning,Wednesday,0,Summer,1,2.8,Low,9.8,17.1,1
id0244564,Fort Greene,West Village,15-01-2016,08:37,8,Morning,Friday,0,Winter,1,8.95,High,17.9,30,1.8
id0502996,Fort Greene,Windsor Terrace,27-03-2016,03:56,3,Night,Sunday,1,Spring,3,1.07,Low,2.8,22.9,1
id1013491,Harlem,Clinton Hill,11-05-2016,13:01,13,Afternoon,Wednesday,0,Spring,1,3.14,Low,19.3,9.8,1
id1440472,Upper West Side,South Slope,12-04-2016,15:46,15,Afternoon,Tuesday,0,Spring,5,3.69,Low,14.5,15.3,1
id2526213,Upper West Side,East Harlem,10-04-2016,12:57,12,Afternoon,Sunday,1,Spring,1,3.4,Low,10,20.4,1
id0387355,Bensonhurst,Bensonhurst,18-01-2016,12:26,12,Afternoon,Monday,0,Winter,1,0.67,Low,2.8,14.4,1
id1315590,Kensington,South Slope,07-05-2016,02:39,2,Night,Saturday,1,Spring,2,3.36,Low,12.7,15.9,1
id0338339,Great Kills,Eltingville,08-05-2016,18:59,18,Evening,Sunday,1,Spring,1,12.41,High,18.4,40.5,1.8
id3210321,Great Kills,Great Kills,05-03-2016,15:00,15,Afternoon,Saturday,1,Spring,3,21.02,Low,37,34.1,1
id3357688,Harlem,Williamsburg,10-01-2016,13:07,13,Afternoon,Sunday,1,Winter,2,2.69,Low,7.5,21.5,1
id3072376,Harlem,East Harlem,12-03-2016,13:23,13,Afternoon,Saturday,1,Spring,1,0.75,Low,5,9,1
id1978829,Great Kills,Brighton Beach,08-06-2016,16:23,16,Afternoon,Wednesday,0,Summer,1,4.92,Medium,16.5,17.9,1.3
id0364442,Harlem,Upper West Side,24-04-2016,13:14,13,Afternoon,Sunday,1,Spring,1,2.34,Low,12.4,11.3,1
id1764316,Bedford-Stuyvesant,Bedford-Stuyvesant,19-02-2016,18:24,18,Evening,Friday,0,Winter,1,3.5,High,15.8,13.3,1.8
id3183000,Huguenot,Rossville,12-02-2016,09:05,9,Morning,Friday,0,Winter,4,21.92,High,89.9,14.6,1.8
id1332083,Upper West Side,Murray Hill,14-06-2016,07:48,7,Morning,Tuesday,0,Summer,1,0.88,Medium,6.2,8.5,1.3
id1110548,Upper West Side,Upper West Side,24-02-2016,23:20,23,Evening,Wednesday,0,Winter,1,4.34,Low,14.9,17.5,1
id1765549,Clinton Hill,Midtown,03-04-2016,03:05,3,Night,Sunday,1,Spring,4,9.18,Low,59.2,9.3,1
id1428123,Bedford-Stuyvesant,Greenpoint,21-04-2016,23:22,23,Evening,Thursday,0,Spring,4,3.22,Low,19.7,9.8,1
id0628112,Murray Hill,Upper West Side,11-02-2016,20:16,20,Evening,Thursday,0,Winter,1,2.04,Medium,11.1,11,1.3
id3861834,Eltingville,Tottenville,09-05-2016,16:24,16,Afternoon,Monday,0,Spring,2,23.65,Medium,64.9,21.9,1.3
id2627494,Midtown,Harlem,18-05-2016,15:15,15,Afternoon,Wednesday,0,Spring,1,0.77,Low,8.4,5.5,1
id3090707,Upper West Side,Kensington,31-05-2016,09:29,9,Morning,Tuesday,0,Spring,1,3.89,High,24.5,9.5,1.8
id0403722,East Harlem,Lower East Side,17-01-2016,00:20,0,Night,Sunday,1,Winter,1,14.08,Low,30.1,28.1,1
id3107245,Upper West Side,Fort Greene,24-04-2016,21:26,21,Evening,Sunday,1,Spring,1,2.34,Low,10.2,13.8,1
id1621787,East Village,East Harlem,22-02-2016,08:41,8,Morning,Monday,0,Winter,1,1.01,High,8.4,7.2,1.8
id1738252,Clinton Hill,Midtown,02-04-2016,09:10,9,Morning,Saturday,1,Spring,2,3.55,High,13.2,16.1,1.8
id2414501,West Village,West Village,17-01-2016,10:51,10,Morning,Sunday,1,Winter,5,3.59,Medium,6.8,31.7,1.3
id0042360,Crown Heights,Upper West Side,19-05-2016,00:33,0,Night,Thursday,0,Spring,1,3.46,Low,15.2,13.7,1
id0525270,East Harlem,Bedford-Stuyvesant,19-06-2016,09:58,9,Morning,Sunday,1,Summer,1,3.78,High,10.7,21.2,1.8
id1886294,Bedford-Stuyvesant,Clinton Hill,22-06-2016,07:11,7,Morning,Wednesday,0,Summer,1,5.53,Medium,19.1,17.4,1.3
id3085421,East Harlem,Kensington,27-04-2016,20:22,20,Evening,Wednesday,0,Spring,2,6.83,Medium,31.5,13,1.3
id2722913,Dyker Heights,Midwood,19-01-2016,14:55,14,Afternoon,Tuesday,0,Winter,1,1.21,Low,8.1,9,1
id2800959,Bedford-Stuyvesant,East Harlem,21-01-2016,21:52,21,Evening,Thursday,0,Winter,1,7.15,Low,23,18.7,1
id3699030,Bedford-Stuyvesant,Bedford-Stuyvesant,04-02-2016,12:57,12,Afternoon,Thursday,0,Winter,5,1.61,Low,10.2,9.5,1
id3108566,Kensington,Chinatown,02-04-2016,01:15,1,Night,Saturday,1,Spring,1,1.05,Low,8.9,7.1,1
id2112020,Upper West Side,Hell's Kitchen,02-04-2016,21:38,21,Evening,Saturday,1,Spring,1,2.8,Low,13.6,12.4,1
id3050173,Hell's Kitchen,Kensington,12-03-2016,17:38,17,Afternoon,Saturday,1,Spring,1,4,High,10.2,23.5,1.8
id1757014,Upper West Side,Chinatown,30-03-2016,09:50,9,Morning,Wednesday,0,Spring,1,1.96,High,12.4,9.5,1.8
id1899759,Upper West Side,Fort Greene,26-02-2016,02:34,2,Night,Friday,0,Winter,6,2.4,Low,9.5,15.2,1
id3434668,Upper West Side,Upper West Side,14-01-2016,17:53,17,Afternoon,Thursday,0,Winter,4,2.29,High,7.6,18.1,1.8
id1326714,Harlem,South Slope,08-05-2016,14:51,14,Afternoon,Sunday,1,Spring,1,2.11,Low,6,21.1,1
id3853314,East Harlem,Clinton Hill,19-05-2016,08:56,8,Morning,Thursday,0,Spring,1,2.6,High,14.8,10.5,1.8
id0755372,Upper West Side,Bedford-Stuyvesant,15-01-2016,22:41,22,Evening,Friday,0,Winter,4,2.28,Low,14.6,9.4,1
id0859741,Upper West Side,Upper West Side,29-02-2016,09:07,9,Morning,Monday,0,Winter,1,3.91,High,20.1,11.7,1.8
id1186503,Clinton Hill,South Slope,02-05-2016,10:14,10,Morning,Monday,0,Spring,2,5.54,Medium,18.2,18.3,1.3
id2483694,South Slope,Midtown,03-02-2016,22:28,22,Evening,Wednesday,0,Winter,1,2.27,Low,8.1,16.8,1
id0077735,Bedford-Stuyvesant,Midtown,01-01-2016,13:31,13,Afternoon,Friday,0,Winter,1,2.12,Low,26.2,4.9,1
id2052537,Upper West Side,Chelsea,21-05-2016,12:07,12,Afternoon,Saturday,1,Spring,1,2.73,Low,10.6,15.5,1
id0124498,Bedford-Stuyvesant,Williamsburg,17-04-2016,16:10,16,Afternoon,Sunday,1,Spring,4,1.71,Medium,10.9,9.4,1.3
id1781065,East Harlem,Bedford-Stuyvesant,26-03-2016,22:33,22,Evening,Saturday,1,Spring,1,1.11,Low,7.7,8.6,1
id0522254,Chinatown,South Slope,20-03-2016,02:29,2,Night,Sunday,1,Spring,3,1.67,Low,6.5,15.4,1
id1228502,Upper West Side,Bedford-Stuyvesant,11-05-2016,18:19,18,Evening,Wednesday,0,Spring,1,5.41,High,25.6,12.7,1.8
id2586889,Bedford-Stuyvesant,Upper West Side,03-02-2016,18:02,18,Evening,Wednesday,0,Winter,1,2.35,High,14.1,10,1.8
id1620012,Harlem,Midtown,07-04-2016,21:04,21,Evening,Thursday,0,Spring,2,3.52,Low,14.9,14.2,1
